id,time,H,T
1724007600.c1.snap.jpg,1724007600,0.72,3.94
1724009400.c1.snap.jpg,1724009400,0.73,3.94
1724011200.c1.snap.jpg,1724011200,0.85,3.94
1724013000.c1.snap.jpg,1724013000,0.91,4.26
1724014800.c1.snap.jpg,1724014800,0.97,4.1
1724016600.c1.snap.jpg,1724016600,0.94,4.46
1724018400.c1.snap.jpg,1724018400,0.93,4.26
1724020200.c1.snap.jpg,1724020200,0.9,4.1
1724022000.c1.snap.jpg,1724022000,1.09,4.26
1724023800.c1.snap.jpg,1724023800,1.1,4.46
1724025600.c1.snap.jpg,1724025600,1.11,4.66
1724027400.c1.snap.jpg,1724027400,1.14,4.66
1724029200.c1.snap.jpg,1724029200,1.12,4.66
1724031000.c1.snap.jpg,1724031000,1.11,4.66
1724032800.c1.snap.jpg,1724032800,1.22,4.66
1724034600.c1.snap.jpg,1724034600,2.61,20.48
1724036400.c1.snap.jpg,1724036400,1.55,5.68
1724038200.c1.snap.jpg,1724038200,1.5,5.68
1724040000.c1.snap.jpg,1724040000,1.67,5.68
1724041800.c1.snap.jpg,1724041800,1.7,5.68
1724045400.c1.snap.jpg,1724045400,1.73,5.68
1724047200.c1.snap.jpg,1724047200,1.69,5.68
1724050800.c1.snap.jpg,1724050800,1.61,5.68
1724052600.c1.snap.jpg,1724052600,1.57,6.02
1724076000.c1.snap.jpg,1724076000,1.82,6.4
1724077800.c1.snap.jpg,1724077800,1.85,6.4
1724079600.c1.snap.jpg,1724079600,2.0,6.82
1724081400.c1.snap.jpg,1724081400,2.06,6.82
1724083200.c1.snap.jpg,1724083200,2.16,7.32
1724085000.c1.snap.jpg,1724085000,2.21,7.32
1724086800.c1.snap.jpg,1724086800,1.97,7.32
1724088600.c1.snap.jpg,1724088600,1.97,7.32
1724090400.c1.snap.jpg,1724090400,1.87,7.88
1724092200.c1.snap.jpg,1724092200,1.79,7.32
1724094000.c1.snap.jpg,1724094000,1.9,7.32
1724095800.c1.snap.jpg,1724095800,2.0,7.88
1724097600.c1.snap.jpg,1724097600,2.05,7.88
1724099400.c1.snap.jpg,1724099400,2.01,7.88
1724101200.c1.snap.jpg,1724101200,1.89,7.88
1724103000.c1.snap.jpg,1724103000,1.85,6.4
1724104800.c1.snap.jpg,1724104800,1.76,5.68
1724106600.c1.snap.jpg,1724106600,1.63,7.32
1724108400.c1.snap.jpg,1724108400,1.59,6.4
1724110200.c1.snap.jpg,1724110200,1.38,6.4
1724112000.c1.snap.jpg,1724112000,1.48,5.38
1724113800.c1.snap.jpg,1724113800,1.47,5.68
1724115600.c1.snap.jpg,1724115600,1.5,6.82
1724117400.c1.snap.jpg,1724117400,1.5,6.02
1724119200.c1.snap.jpg,1724119200,1.56,5.68
1724122800.c1.snap.jpg,1724122800,1.46,5.68
1724124600.c1.snap.jpg,1724124600,1.35,7.32
1724126400.c1.snap.jpg,1724126400,1.25,5.38
1724128200.c1.snap.jpg,1724128200,1.23,4.88
1724130000.c1.snap.jpg,1724130000,1.16,5.12
1724131800.c1.snap.jpg,1724131800,1.16,4.88
1724133600.c1.snap.jpg,1724133600,1.12,4.88
1724135400.c1.snap.jpg,1724135400,1.19,5.38
1724137200.c1.snap.jpg,1724137200,1.24,4.46
1724139000.c1.snap.jpg,1724139000,1.29,4.46
1724162400.c1.snap.jpg,1724162400,0.88,5.12
1724164200.c1.snap.jpg,1724164200,0.87,6.02
1724166000.c1.snap.jpg,1724166000,0.84,5.68
1724167800.c1.snap.jpg,1724167800,0.82,4.26
1724169600.c1.snap.jpg,1724169600,0.76,5.68
1724171400.c1.snap.jpg,1724171400,0.73,5.68
1724173200.c1.snap.jpg,1724173200,0.67,5.68
1724175000.c1.snap.jpg,1724175000,0.63,6.02
1724176800.c1.snap.jpg,1724176800,0.59,5.12
1724178600.c1.snap.jpg,1724178600,0.58,5.68
1724180400.c1.snap.jpg,1724180400,0.55,5.12
1724182200.c1.snap.jpg,1724182200,0.5,5.68
1724184000.c1.snap.jpg,1724184000,0.47,5.38
1724185800.c1.snap.jpg,1724185800,0.48,5.68
1724187600.c1.snap.jpg,1724187600,0.45,5.68
1724189400.c1.snap.jpg,1724189400,0.44,5.38
1724191200.c1.snap.jpg,1724191200,0.42,5.68
1724193000.c1.snap.jpg,1724193000,0.41,4.88
1724194800.c1.snap.jpg,1724194800,0.4,5.38
1724196600.c1.snap.jpg,1724196600,0.37,5.68
1724198400.c1.snap.jpg,1724198400,0.36,5.68
1724200200.c1.snap.jpg,1724200200,0.35,3.02
1724202000.c1.snap.jpg,1724202000,0.32,5.68
1724203800.c1.snap.jpg,1724203800,0.33,6.02
1724205600.c1.snap.jpg,1724205600,0.36,3.8
1724207400.c1.snap.jpg,1724207400,0.42,3.8
1724209200.c1.snap.jpg,1724209200,0.39,3.8
1724211000.c1.snap.jpg,1724211000,0.37,3.54
1724212800.c1.snap.jpg,1724212800,0.37,3.66
1724214600.c1.snap.jpg,1724214600,0.38,3.54
1724216400.c1.snap.jpg,1724216400,0.38,3.8
1724218200.c1.snap.jpg,1724218200,0.44,3.8
1724220000.c1.snap.jpg,1724220000,0.51,3.66
1724221800.c1.snap.jpg,1724221800,0.64,3.8
1724223600.c1.snap.jpg,1724223600,0.48,3.66
1724225400.c1.snap.jpg,1724225400,0.39,3.66
1724248800.c1.snap.jpg,1724248800,0.59,3.66
1724250600.c1.snap.jpg,1724250600,0.62,3.66
1724252400.c1.snap.jpg,1724252400,0.64,3.66
1724254200.c1.snap.jpg,1724254200,0.7,3.66
1724256000.c1.snap.jpg,1724256000,0.75,3.8
1724257800.c1.snap.jpg,1724257800,0.72,3.66
1724259600.c1.snap.jpg,1724259600,0.77,3.8
1724261400.c1.snap.jpg,1724261400,0.89,5.12
1724263200.c1.snap.jpg,1724263200,1.11,4.88
1724265000.c1.snap.jpg,1724265000,1.24,4.88
1724266800.c1.snap.jpg,1724266800,1.25,5.12
1724268600.c1.snap.jpg,1724268600,1.23,5.12
1724270400.c1.snap.jpg,1724270400,1.33,5.12
1724272200.c1.snap.jpg,1724272200,1.31,5.68
1724274000.c1.snap.jpg,1724274000,1.44,5.38
1724275800.c1.snap.jpg,1724275800,1.35,5.38
1724277600.c1.snap.jpg,1724277600,1.3,5.68
1724279400.c1.snap.jpg,1724279400,1.48,5.12
1724281200.c1.snap.jpg,1724281200,1.61,5.68
1724283000.c1.snap.jpg,1724283000,1.49,5.38
1724284800.c1.snap.jpg,1724284800,1.5,5.38
1724286600.c1.snap.jpg,1724286600,1.54,5.68
1724288400.c1.snap.jpg,1724288400,1.55,5.68
1724290200.c1.snap.jpg,1724290200,1.6,5.68
1724292000.c1.snap.jpg,1724292000,1.65,5.68
1724293800.c1.snap.jpg,1724293800,1.66,5.68
1724295600.c1.snap.jpg,1724295600,1.76,5.38
1724297400.c1.snap.jpg,1724297400,2.3,25.6
1724299200.c1.snap.jpg,1724299200,1.88,5.68
1724301000.c1.snap.jpg,1724301000,1.84,5.68
1724302800.c1.snap.jpg,1724302800,1.82,5.68
1724304600.c1.snap.jpg,1724304600,1.9,7.32
1724306400.c1.snap.jpg,1724306400,1.91,5.38
1724308200.c1.snap.jpg,1724308200,1.92,6.02
1724310000.c1.snap.jpg,1724310000,1.84,7.32
1724311800.c1.snap.jpg,1724311800,1.94,5.68
1724335200.c1.snap.jpg,1724335200,1.98,6.02
1724337000.c1.snap.jpg,1724337000,1.93,6.02
1724338800.c1.snap.jpg,1724338800,1.94,6.82
1724340600.c1.snap.jpg,1724340600,1.85,6.02
1724342400.c1.snap.jpg,1724342400,1.71,7.32
1724344200.c1.snap.jpg,1724344200,1.74,6.82
1724346000.c1.snap.jpg,1724346000,1.69,6.82
1724347800.c1.snap.jpg,1724347800,1.68,7.32
1724349600.c1.snap.jpg,1724349600,1.61,6.82
1724351400.c1.snap.jpg,1724351400,1.68,6.82
1724353200.c1.snap.jpg,1724353200,1.57,5.68
1724355000.c1.snap.jpg,1724355000,1.52,6.02
1724356800.c1.snap.jpg,1724356800,1.43,4.66
1724358600.c1.snap.jpg,1724358600,1.44,5.68
1724360400.c1.snap.jpg,1724360400,1.41,6.02
1724362200.c1.snap.jpg,1724362200,1.36,5.12
1724364000.c1.snap.jpg,1724364000,1.33,5.38
1724365800.c1.snap.jpg,1724365800,1.27,5.12
1724367600.c1.snap.jpg,1724367600,1.3,4.88
1724369400.c1.snap.jpg,1724369400,1.25,5.38
1724371200.c1.snap.jpg,1724371200,1.2,4.88
1724373000.c1.snap.jpg,1724373000,1.06,5.12
1724374800.c1.snap.jpg,1724374800,1.0,4.88
1724376600.c1.snap.jpg,1724376600,0.98,4.66
1724378400.c1.snap.jpg,1724378400,0.88,4.66
1724380200.c1.snap.jpg,1724380200,0.85,4.26
1724382000.c1.snap.jpg,1724382000,0.87,4.88
1724383800.c1.snap.jpg,1724383800,0.9,4.1
1724385600.c1.snap.jpg,1724385600,0.85,3.42
1724387400.c1.snap.jpg,1724387400,0.89,3.8
1724389200.c1.snap.jpg,1724389200,0.93,3.8
1724391000.c1.snap.jpg,1724391000,0.93,3.8
1724392800.c1.snap.jpg,1724392800,0.99,3.8
1724394600.c1.snap.jpg,1724394600,0.97,4.26
1724396400.c1.snap.jpg,1724396400,0.95,3.8
1724398200.c1.snap.jpg,1724398200,0.96,4.88
1724423400.c1.snap.jpg,1724423400,1.0,4.88
1724425200.c1.snap.jpg,1724425200,0.95,4.26
1724427000.c1.snap.jpg,1724427000,0.99,4.66
1724428800.c1.snap.jpg,1724428800,1.01,4.88
1724430600.c1.snap.jpg,1724430600,1.04,5.12
1724432400.c1.snap.jpg,1724432400,0.96,4.66
1724434200.c1.snap.jpg,1724434200,1.01,4.46
1724436000.c1.snap.jpg,1724436000,1.03,4.26
1724437800.c1.snap.jpg,1724437800,1.07,4.66
1724439600.c1.snap.jpg,1724439600,1.14,4.66
1724441400.c1.snap.jpg,1724441400,1.14,4.66
1724443200.c1.snap.jpg,1724443200,1.09,4.66
1724445000.c1.snap.jpg,1724445000,1.03,4.66
1724446800.c1.snap.jpg,1724446800,1.03,4.66
1724448600.c1.snap.jpg,1724448600,0.9,4.46
1724450400.c1.snap.jpg,1724450400,0.84,4.66
1724452200.c1.snap.jpg,1724452200,0.74,4.66
1724454000.c1.snap.jpg,1724454000,0.64,4.46
1724455800.c1.snap.jpg,1724455800,0.64,3.94
1724457600.c1.snap.jpg,1724457600,0.58,4.46
1724459400.c1.snap.jpg,1724459400,0.54,3.8
1724461200.c1.snap.jpg,1724461200,0.49,3.8
1724463000.c1.snap.jpg,1724463000,0.48,3.42
1724464800.c1.snap.jpg,1724464800,0.45,3.42
1724466600.c1.snap.jpg,1724466600,0.44,3.3
1724468400.c1.snap.jpg,1724468400,0.44,3.3
1724470200.c1.snap.jpg,1724470200,0.41,3.3
1724472000.c1.snap.jpg,1724472000,0.43,3.1
1724473800.c1.snap.jpg,1724473800,0.43,3.2
1724475600.c1.snap.jpg,1724475600,0.42,3.42
1724477400.c1.snap.jpg,1724477400,0.41,3.2
1724479200.c1.snap.jpg,1724479200,0.41,3.42
1724481000.c1.snap.jpg,1724481000,0.41,3.2
1724482800.c1.snap.jpg,1724482800,0.38,3.1
1724484600.c1.snap.jpg,1724484600,0.35,3.54
1724509800.c1.snap.jpg,1724509800,0.59,4.46
1724511600.c1.snap.jpg,1724511600,0.64,4.46
1724513400.c1.snap.jpg,1724513400,0.62,4.66
1724515200.c1.snap.jpg,1724515200,0.6,4.26
1724517000.c1.snap.jpg,1724517000,0.59,4.46
1724518800.c1.snap.jpg,1724518800,0.59,4.26
1724520600.c1.snap.jpg,1724520600,0.61,3.94
1724522400.c1.snap.jpg,1724522400,0.63,3.66
1724524200.c1.snap.jpg,1724524200,0.61,4.66
1724526000.c1.snap.jpg,1724526000,0.65,3.8
1724527800.c1.snap.jpg,1724527800,0.65,3.8
1724529600.c1.snap.jpg,1724529600,0.69,4.1
1724531400.c1.snap.jpg,1724531400,0.69,4.1
1724533200.c1.snap.jpg,1724533200,0.72,3.94
1724535000.c1.snap.jpg,1724535000,0.79,4.1
1724536800.c1.snap.jpg,1724536800,0.78,4.46
1724538600.c1.snap.jpg,1724538600,0.76,4.1
1724540400.c1.snap.jpg,1724540400,0.74,4.1
1724542200.c1.snap.jpg,1724542200,0.75,3.8
1724544000.c1.snap.jpg,1724544000,0.72,3.94
1724545800.c1.snap.jpg,1724545800,0.74,3.94
1724547600.c1.snap.jpg,1724547600,0.71,4.46
1724551200.c1.snap.jpg,1724551200,0.7,3.54
1724553000.c1.snap.jpg,1724553000,0.71,3.8
1724554800.c1.snap.jpg,1724554800,0.67,3.66
1724556600.c1.snap.jpg,1724556600,0.61,3.94
1724558400.c1.snap.jpg,1724558400,0.56,3.3
1724560200.c1.snap.jpg,1724560200,0.56,3.54
1724562000.c1.snap.jpg,1724562000,0.53,3.54
1724563800.c1.snap.jpg,1724563800,0.53,3.8
1724565600.c1.snap.jpg,1724565600,0.5,4.88
1724567400.c1.snap.jpg,1724567400,0.45,3.54
1724569200.c1.snap.jpg,1724569200,0.42,3.3
1724596200.c1.snap.jpg,1724596200,0.45,4.66
1724598000.c1.snap.jpg,1724598000,0.46,4.66
1724599800.c1.snap.jpg,1724599800,0.42,4.66
1724601600.c1.snap.jpg,1724601600,0.42,4.88
1724603400.c1.snap.jpg,1724603400,0.4,4.88
1724605200.c1.snap.jpg,1724605200,0.37,4.88
1724607000.c1.snap.jpg,1724607000,0.35,4.66
1724608800.c1.snap.jpg,1724608800,0.33,5.68
1724610600.c1.snap.jpg,1724610600,0.3,4.66
1724612400.c1.snap.jpg,1724612400,0.31,5.68
1724614200.c1.snap.jpg,1724614200,0.29,5.38
1724616000.c1.snap.jpg,1724616000,0.28,5.68
1724617800.c1.snap.jpg,1724617800,0.28,5.12
1724619600.c1.snap.jpg,1724619600,0.26,4.88
1724621400.c1.snap.jpg,1724621400,0.24,5.12
1724623200.c1.snap.jpg,1724623200,0.23,4.26
1724625000.c1.snap.jpg,1724625000,0.23,5.38
1724626800.c1.snap.jpg,1724626800,0.21,5.38
1724628600.c1.snap.jpg,1724628600,0.2,5.12
1724630400.c1.snap.jpg,1724630400,0.2,4.66
1724632200.c1.snap.jpg,1724632200,0.19,4.66
1724634000.c1.snap.jpg,1724634000,0.19,4.1
1724635800.c1.snap.jpg,1724635800,0.19,4.66
1724639400.c1.snap.jpg,1724639400,0.19,4.66
1724641200.c1.snap.jpg,1724641200,0.19,5.12
1724643000.c1.snap.jpg,1724643000,0.2,5.38
1724644800.c1.snap.jpg,1724644800,0.18,5.12
1724646600.c1.snap.jpg,1724646600,0.18,4.88
1724648400.c1.snap.jpg,1724648400,0.17,4.88
1724650200.c1.snap.jpg,1724650200,0.18,5.12
1724652000.c1.snap.jpg,1724652000,0.17,5.12
1724653800.c1.snap.jpg,1724653800,0.16,4.88
1724655600.c1.snap.jpg,1724655600,0.14,5.12
1724682600.c1.snap.jpg,1724682600,0.23,20.48
1724684400.c1.snap.jpg,1724684400,0.24,1.76
1724686200.c1.snap.jpg,1724686200,0.23,1.7
1724688000.c1.snap.jpg,1724688000,0.23,1.76
1724689800.c1.snap.jpg,1724689800,0.26,1.82
1724691600.c1.snap.jpg,1724691600,0.23,1.7
1724693400.c1.snap.jpg,1724693400,0.39,2.32
1724695200.c1.snap.jpg,1724695200,0.35,2.08
1724697000.c1.snap.jpg,1724697000,0.43,2.38
1724698800.c1.snap.jpg,1724698800,0.37,2.22
1724700600.c1.snap.jpg,1724700600,0.36,2.14
1724702400.c1.snap.jpg,1724702400,0.43,2.38
1724704200.c1.snap.jpg,1724704200,0.4,2.32
1724706000.c1.snap.jpg,1724706000,0.39,2.28
1724707800.c1.snap.jpg,1724707800,0.41,2.32
1724709600.c1.snap.jpg,1724709600,0.45,2.28
1724711400.c1.snap.jpg,1724711400,0.39,2.32
1724713200.c1.snap.jpg,1724713200,0.33,2.08
1724715000.c1.snap.jpg,1724715000,0.33,2.18
1724716800.c1.snap.jpg,1724716800,0.29,2.08
1724718600.c1.snap.jpg,1724718600,0.29,1.86
1724720400.c1.snap.jpg,1724720400,0.29,2.08
1724722200.c1.snap.jpg,1724722200,0.3,2.0
1724724000.c1.snap.jpg,1724724000,0.31,2.0
1724725800.c1.snap.jpg,1724725800,0.32,2.44
1724727600.c1.snap.jpg,1724727600,0.41,2.7
1724729400.c1.snap.jpg,1724729400,0.38,2.44
1724731200.c1.snap.jpg,1724731200,0.36,2.28
1724733000.c1.snap.jpg,1724733000,0.33,1.9
1724734800.c1.snap.jpg,1724734800,0.28,1.86
1724736600.c1.snap.jpg,1724736600,0.27,1.86
1724738400.c1.snap.jpg,1724738400,0.27,1.82
1724740200.c1.snap.jpg,1724740200,0.33,2.04
1724742000.c1.snap.jpg,1724742000,0.37,2.18
1724769000.c1.snap.jpg,1724769000,0.26,11.38
1724770800.c1.snap.jpg,1724770800,0.25,11.38
1724772600.c1.snap.jpg,1724772600,0.24,10.24
1724774400.c1.snap.jpg,1724774400,0.22,10.24
1724776200.c1.snap.jpg,1724776200,0.22,10.24
1724778000.c1.snap.jpg,1724778000,0.19,11.38
1724779800.c1.snap.jpg,1724779800,0.17,10.24
1724781600.c1.snap.jpg,1724781600,0.19,11.38
1724783400.c1.snap.jpg,1724783400,0.15,10.24
1724785200.c1.snap.jpg,1724785200,0.13,10.24
1724788800.c1.snap.jpg,1724788800,0.13,10.24
1724790600.c1.snap.jpg,1724790600,0.14,11.38
1724792400.c1.snap.jpg,1724792400,0.14,11.38
1724794200.c1.snap.jpg,1724794200,0.15,10.24
1724796000.c1.snap.jpg,1724796000,0.14,10.24
1724797800.c1.snap.jpg,1724797800,0.13,9.3
1724799600.c1.snap.jpg,1724799600,0.12,9.3
1724801400.c1.snap.jpg,1724801400,0.11,9.3
1724803200.c1.snap.jpg,1724803200,0.12,8.54
1724805000.c1.snap.jpg,1724805000,0.12,8.54
1724806800.c1.snap.jpg,1724806800,0.19,9.3
1724808600.c1.snap.jpg,1724808600,0.25,9.3
1724810400.c1.snap.jpg,1724810400,0.26,9.3
1724812200.c1.snap.jpg,1724812200,0.29,2.38
1724814000.c1.snap.jpg,1724814000,0.3,9.3
1724815800.c1.snap.jpg,1724815800,0.28,9.3
1724817600.c1.snap.jpg,1724817600,0.27,2.62
1724821200.c1.snap.jpg,1724821200,0.28,2.5
1724823000.c1.snap.jpg,1724823000,0.26,10.24
1724824800.c1.snap.jpg,1724824800,0.28,2.56
1724826600.c1.snap.jpg,1724826600,0.3,2.7
1724828400.c1.snap.jpg,1724828400,0.33,10.24
1724857200.c1.snap.jpg,1724857200,0.23,2.44
1724859000.c1.snap.jpg,1724859000,0.2,2.32
1724860800.c1.snap.jpg,1724860800,0.23,2.32
1724862600.c1.snap.jpg,1724862600,0.27,2.38
1724864400.c1.snap.jpg,1724864400,0.27,2.38
1724866200.c1.snap.jpg,1724866200,0.27,2.56
1724868000.c1.snap.jpg,1724868000,0.27,2.5
1724869800.c1.snap.jpg,1724869800,0.28,2.56
1724873400.c1.snap.jpg,1724873400,0.33,2.84
1724875200.c1.snap.jpg,1724875200,0.31,2.92
1724877000.c1.snap.jpg,1724877000,0.34,3.1
1724878800.c1.snap.jpg,1724878800,0.3,3.1
1724880600.c1.snap.jpg,1724880600,0.31,3.02
1724882400.c1.snap.jpg,1724882400,0.31,2.92
1724884200.c1.snap.jpg,1724884200,0.3,3.2
1724886000.c1.snap.jpg,1724886000,0.31,3.2
1724889600.c1.snap.jpg,1724889600,0.3,3.2
1724891400.c1.snap.jpg,1724891400,0.28,3.2
1724893200.c1.snap.jpg,1724893200,0.28,3.2
1724895000.c1.snap.jpg,1724895000,0.27,3.1
1724896800.c1.snap.jpg,1724896800,0.26,3.02
1724898600.c1.snap.jpg,1724898600,0.25,3.1
1724900400.c1.snap.jpg,1724900400,0.25,3.02
1724902200.c1.snap.jpg,1724902200,0.24,2.92
1724904000.c1.snap.jpg,1724904000,0.23,2.92
1724905800.c1.snap.jpg,1724905800,0.24,3.02
1724907600.c1.snap.jpg,1724907600,0.25,2.92
1724909400.c1.snap.jpg,1724909400,0.23,3.02
1724911200.c1.snap.jpg,1724911200,0.21,2.84
1724913000.c1.snap.jpg,1724913000,0.22,10.24
1724914800.c1.snap.jpg,1724914800,0.22,10.24
1724941800.c1.snap.jpg,1724941800,0.17,9.3
1724943600.c1.snap.jpg,1724943600,0.17,8.54
1724945400.c1.snap.jpg,1724945400,0.19,8.54
1724947200.c1.snap.jpg,1724947200,0.17,8.54
1724949000.c1.snap.jpg,1724949000,0.18,8.54
1724950800.c1.snap.jpg,1724950800,0.18,9.3
1724952600.c1.snap.jpg,1724952600,0.18,8.54
1724954400.c1.snap.jpg,1724954400,0.18,10.24
1724956200.c1.snap.jpg,1724956200,0.17,20.48
1724958000.c1.snap.jpg,1724958000,0.15,3.1
1724959800.c1.snap.jpg,1724959800,0.14,3.66
1724961600.c1.snap.jpg,1724961600,0.15,4.1
1724963400.c1.snap.jpg,1724963400,0.15,3.2
1724965200.c1.snap.jpg,1724965200,0.17,20.48
1724967000.c1.snap.jpg,1724967000,0.16,10.24
1724968800.c1.snap.jpg,1724968800,0.18,20.48
1724970600.c1.snap.jpg,1724970600,0.18,25.6
1724972400.c1.snap.jpg,1724972400,0.18,2.92
1724974200.c1.snap.jpg,1724974200,0.21,20.48
1724976000.c1.snap.jpg,1724976000,0.25,1.94
1724979600.c1.snap.jpg,1724979600,0.28,2.14
1724981400.c1.snap.jpg,1724981400,0.31,2.22
1724983200.c1.snap.jpg,1724983200,0.32,2.32
1724988600.c1.snap.jpg,1724988600,0.44,2.92
1724990400.c1.snap.jpg,1724990400,0.53,3.1
1724992200.c1.snap.jpg,1724992200,0.55,3.42
1724994000.c1.snap.jpg,1724994000,0.54,3.42
1724995800.c1.snap.jpg,1724995800,0.53,3.54
1724997600.c1.snap.jpg,1724997600,0.56,3.66
1724999400.c1.snap.jpg,1724999400,0.58,3.94
1725001200.c1.snap.jpg,1725001200,0.56,3.94
1725028200.c1.snap.jpg,1725028200,0.52,4.26
1725030000.c1.snap.jpg,1725030000,0.51,4.26
1725031800.c1.snap.jpg,1725031800,0.49,4.1
1725033600.c1.snap.jpg,1725033600,0.46,4.26
1725035400.c1.snap.jpg,1725035400,0.53,4.26
1725037200.c1.snap.jpg,1725037200,0.52,4.1
1725040800.c1.snap.jpg,1725040800,0.51,4.1
1725042600.c1.snap.jpg,1725042600,0.5,4.1
1725044400.c1.snap.jpg,1725044400,0.5,4.1
1725046200.c1.snap.jpg,1725046200,0.48,3.94
1725048000.c1.snap.jpg,1725048000,0.46,3.94
1725049800.c1.snap.jpg,1725049800,0.45,3.8
1725051600.c1.snap.jpg,1725051600,0.43,4.1
1725053400.c1.snap.jpg,1725053400,0.45,3.8
1725055200.c1.snap.jpg,1725055200,0.46,3.94
1725057000.c1.snap.jpg,1725057000,0.45,3.54
1725058800.c1.snap.jpg,1725058800,0.45,3.66
1725060600.c1.snap.jpg,1725060600,0.49,3.8
1725062400.c1.snap.jpg,1725062400,0.49,3.8
1725064200.c1.snap.jpg,1725064200,0.5,3.54
1725066000.c1.snap.jpg,1725066000,0.57,3.54
1725067800.c1.snap.jpg,1725067800,0.69,3.8
1725069600.c1.snap.jpg,1725069600,0.76,4.1
1725071400.c1.snap.jpg,1725071400,0.8,4.1
1725073200.c1.snap.jpg,1725073200,0.82,4.1
1725075000.c1.snap.jpg,1725075000,0.76,4.1
1725076800.c1.snap.jpg,1725076800,0.75,4.1
1725078600.c1.snap.jpg,1725078600,0.77,4.1
1725080400.c1.snap.jpg,1725080400,0.7,3.94
1725082200.c1.snap.jpg,1725082200,0.65,3.8
1725084000.c1.snap.jpg,1725084000,0.64,3.94
1725085800.c1.snap.jpg,1725085800,0.63,3.94
1725087600.c1.snap.jpg,1725087600,0.7,3.94
1725114600.c1.snap.jpg,1725114600,0.65,4.26
1725116400.c1.snap.jpg,1725116400,0.6,4.26
1725120000.c1.snap.jpg,1725120000,0.63,4.26
1725121800.c1.snap.jpg,1725121800,0.6,4.26
1725123600.c1.snap.jpg,1725123600,0.61,4.1
1725125400.c1.snap.jpg,1725125400,0.59,4.1
1725127200.c1.snap.jpg,1725127200,0.61,3.94
1725129000.c1.snap.jpg,1725129000,0.58,3.8
1725130800.c1.snap.jpg,1725130800,0.56,4.46
1725132600.c1.snap.jpg,1725132600,0.62,4.26
1725134400.c1.snap.jpg,1725134400,0.62,4.26
1725136200.c1.snap.jpg,1725136200,0.61,4.26
1725138000.c1.snap.jpg,1725138000,0.58,4.26
1725139800.c1.snap.jpg,1725139800,0.6,4.26
1725141600.c1.snap.jpg,1725141600,0.68,4.26
1725143400.c1.snap.jpg,1725143400,0.72,4.1
1725145200.c1.snap.jpg,1725145200,0.76,4.1
1725147000.c1.snap.jpg,1725147000,0.8,4.1
1725148800.c1.snap.jpg,1725148800,0.77,4.26
1725150600.c1.snap.jpg,1725150600,0.78,4.1
1725152400.c1.snap.jpg,1725152400,0.75,4.1
1725154200.c1.snap.jpg,1725154200,0.74,3.94
1725156000.c1.snap.jpg,1725156000,0.72,3.94
1725157800.c1.snap.jpg,1725157800,0.7,3.8
1725159600.c1.snap.jpg,1725159600,0.71,3.94
1725161400.c1.snap.jpg,1725161400,0.72,3.66
1725163200.c1.snap.jpg,1725163200,0.77,3.94
1725165000.c1.snap.jpg,1725165000,0.78,3.94
1725166800.c1.snap.jpg,1725166800,0.75,3.94
1725168600.c1.snap.jpg,1725168600,0.75,3.8
1725170400.c1.snap.jpg,1725170400,0.69,3.8
1725172200.c1.snap.jpg,1725172200,0.61,3.8
1725174000.c1.snap.jpg,1725174000,0.59,3.8
1725202800.c1.snap.jpg,1725202800,0.49,3.8
1725204600.c1.snap.jpg,1725204600,0.47,3.8
1725206400.c1.snap.jpg,1725206400,0.45,3.94
1725208200.c1.snap.jpg,1725208200,0.5,3.8
1725210000.c1.snap.jpg,1725210000,0.53,3.8
1725211800.c1.snap.jpg,1725211800,0.56,4.1
1725213600.c1.snap.jpg,1725213600,0.52,3.94
1725215400.c1.snap.jpg,1725215400,0.52,4.1
1725217200.c1.snap.jpg,1725217200,0.51,3.94
1725219000.c1.snap.jpg,1725219000,0.55,3.8
1725220800.c1.snap.jpg,1725220800,0.53,3.94
1725222600.c1.snap.jpg,1725222600,0.49,3.94
1725224400.c1.snap.jpg,1725224400,0.46,3.94
1725226200.c1.snap.jpg,1725226200,0.44,3.94
1725229800.c1.snap.jpg,1725229800,0.42,3.94
1725231600.c1.snap.jpg,1725231600,0.43,3.8
1725233400.c1.snap.jpg,1725233400,0.45,3.8
1725235200.c1.snap.jpg,1725235200,0.49,3.8
1725237000.c1.snap.jpg,1725237000,0.61,3.8
1725238800.c1.snap.jpg,1725238800,0.68,3.94
1725240600.c1.snap.jpg,1725240600,0.64,3.94
1725242400.c1.snap.jpg,1725242400,0.66,3.94
1725244200.c1.snap.jpg,1725244200,0.65,3.8
1725246000.c1.snap.jpg,1725246000,0.62,3.42
1725247800.c1.snap.jpg,1725247800,0.56,3.66
1725249600.c1.snap.jpg,1725249600,0.57,3.66
1725251400.c1.snap.jpg,1725251400,0.53,3.3
1725253200.c1.snap.jpg,1725253200,0.56,3.42
1725255000.c1.snap.jpg,1725255000,0.53,3.42
1725256800.c1.snap.jpg,1725256800,0.45,3.3
1725258600.c1.snap.jpg,1725258600,0.39,3.1
1725289200.c1.snap.jpg,1725289200,0.32,2.84
1725291000.c1.snap.jpg,1725291000,0.32,2.76
1725292800.c1.snap.jpg,1725292800,0.31,2.76
1725294600.c1.snap.jpg,1725294600,0.31,2.56
1725296400.c1.snap.jpg,1725296400,0.3,2.76
1725298200.c1.snap.jpg,1725298200,0.3,1.76
